Year,Month,Country,CovidDeath,CovidCases,Population,Continent
2021,9,BLZ,38,2920,397621.0,America
2021,10,BLZ,44,4126,397621.0,America
2021,11,BLZ,83,6269,397621.0,America
2021,12,BLZ,73,2662,397621.0,America
2022,1,BLZ,6,8410,397621.0,America
2020,1,BEN,0,0,1.2123198E7,Africa
2020,2,BEN,0,0,1.2123198E7,Africa
2020,3,BEN,0,2,1.2123198E7,Africa
2020,4,BEN,1,35,1.2123198E7,Africa
2020,5,BEN,1,302,1.2123198E7,Africa
2020,6,BEN,5,131,1.2123198E7,Africa
2020,7,BEN,19,908,1.2123198E7,Africa
2020,8,BEN,12,558,1.2123198E7,Africa
2020,9,BEN,2,277,1.2123198E7,Africa
2020,10,BEN,1,144,1.2123198E7,Africa
2020,11,BEN,0,286,1.2123198E7,Africa
2020,12,BEN,2,331,1.2123198E7,Africa
2021,1,BEN,8,642,1.2123198E7,Africa
2021,2,BEN,18,1741,1.2123198E7,Africa
2021,3,BEN,20,1466,1.2123198E7,Africa
2021,4,BEN,7,620,1.2123198E7,Africa
2021,5,BEN,4,305,1.2123198E7,Africa
2021,6,BEN,2,115,1.2123198E7,Africa
2021,7,BEN,4,104,1.2123198E7,Africa
2021,8,BEN,6,821,1.2123198E7,Africa
2021,9,BEN,28,10776,1.2123198E7,Africa
2021,10,BEN,18,4494,1.2123198E7,Africa
2021,11,BEN,2,469,1.2123198E7,Africa
2021,12,BEN,0,59,1.2123198E7,Africa
2022,1,BEN,1,1101,1.2123198E7,Africa
2020,1,BMU,0,0,62273.0,America
2020,2,BMU,0,0,62273.0,America
2020,3,BMU,0,6,62273.0,America
2020,4,BMU,5,80,62273.0,America
2020,5,BMU,4,37,62273.0,America
2020,6,BMU,0,21,62273.0,America
2020,7,BMU,0,6,62273.0,America
2020,8,BMU,0,8,62273.0,America
2020,9,BMU,0,17,62273.0,America
2020,10,BMU,0,6,62273.0,America
2020,11,BMU,0,18,62273.0,America
2020,12,BMU,0,52,62273.0,America
2021,1,BMU,2,70,62273.0,America
2021,2,BMU,0,21,62273.0,America
2021,3,BMU,0,423,62273.0,America
2021,4,BMU,12,1221,62273.0,America
2021,5,BMU,8,133,62273.0,America
2021,6,BMU,1,14,62273.0,America
2021,7,BMU,0,26,62273.0,America
2021,8,BMU,0,133,62273.0,America
2021,9,BMU,2,802,62273.0,America
2021,10,BMU,57,2071,62273.0,America
2021,11,BMU,14,152,62273.0,America
2021,12,BMU,0,63,62273.0,America
2022,1,BMU,0,2724,62273.0,America
2020,1,BTN,0,0,771612.0,Asia
2020,2,BTN,0,0,771612.0,Asia
2020,3,BTN,0,2,771612.0,Asia
2020,4,BTN,0,3,771612.0,Asia
2020,5,BTN,0,16,771612.0,Asia
2020,6,BTN,0,45,771612.0,Asia
2020,7,BTN,0,18,771612.0,Asia
2020,8,BTN,0,26,771612.0,Asia
2020,9,BTN,0,120,771612.0,Asia
2020,10,BTN,0,68,771612.0,Asia
2020,11,BTN,0,56,771612.0,Asia
2020,12,BTN,0,42,771612.0,Asia
2021,1,BTN,1,143,771612.0,Asia
2021,2,BTN,0,8,771612.0,Asia
2021,3,BTN,0,5,771612.0,Asia
2021,4,BTN,0,150,771612.0,Asia
2021,5,BTN,0,372,771612.0,Asia
2021,6,BTN,0,530,771612.0,Asia
2021,7,BTN,1,497,771612.0,Asia
2021,8,BTN,1,150,771612.0,Asia
2021,9,BTN,0,25,771612.0,Asia
2021,10,BTN,0,17,771612.0,Asia
2021,11,BTN,0,10,771612.0,Asia
2021,12,BTN,0,18,771612.0,Asia
2022,1,BTN,0,268,771612.0,Asia
2020,1,BOL,0,0,1.1673029E7,America
2020,2,BOL,0,0,1.1673029E7,America
2020,3,BOL,0,27,1.1673029E7,America
2020,4,BOL,33,537,1.1673029E7,America
2020,5,BOL,136,3524,1.1673029E7,America
2020,6,BOL,442,14371,1.1673029E7,America
2020,7,BOL,1196,29728,1.1673029E7,America
2020,8,BOL,1833,41812,1.1673029E7,America
2020,9,BOL,3368,30770,1.1673029E7,America
2020,10,BOL,1093,16099,1.1673029E7,America
2020,11,BOL,630,4965,1.1673029E7,America
2020,12,BOL,221,2789,1.1673029E7,America
2021,1,BOL,1178,54174,1.1673029E7,America
2021,2,BOL,1270,32175,1.1673029E7,America
2021,3,BOL,537,20618,1.1673029E7,America
2021,4,BOL,638,28031,1.1673029E7,America
2021,5,BOL,1141,51994,1.1673029E7,America
2021,6,BOL,2167,72394,1.1673029E7,America
2021,7,BOL,1311,39667,1.1673029E7,America
2021,8,BOL,709,20417,1.1673029E7,America
2021,9,BOL,389,11783,1.1673029E7,America
2021,10,BOL,234,8636,1.1673029E7,America
2021,11,BOL,192,15716,1.1673029E7,America
2021,12,BOL,248,24593,1.1673029E7,America
2022,1,BOL,527,130609,1.1673029E7,America
2020,1,BES,0,0,26221.0,America
2020,2,BES,0,0,26221.0,America
2020,3,BES,0,0,26221.0,America
2020,4,BES,0,5,26221.0,America
2020,5,BES,0,1,26221.0,America
2020,6,BES,0,1,26221.0,America
2020,7,BES,0,0,26221.0,America
2020,8,BES,0,6,26221.0,America
2020,9,BES,0,5,26221.0,America
2020,10,BES,1,106,26221.0,America
2020,11,BES,2,29,26221.0,America
2020,12,BES,0,8,26221.0,America
2021,1,BES,0,151,26221.0,America
2021,2,BES,1,53,26221.0,America
2021,3,BES,6,896,26221.0,America
2021,4,BES,5,213,26221.0,America
2021,5,BES,2,56,26221.0,America
2021,6,BES,0,23,26221.0,America
2021,7,BES,0,43,26221.0,America
2021,8,BES,0,80,26221.0,America
2021,9,BES,0,144,26221.0,America
2021,10,BES,2,357,26221.0,America
2021,11,BES,1,225,26221.0,America
2021,12,BES,2,559,26221.0,America
2022,1,BES,3,2106,26221.0,America
2020,1,BIH,0,0,3280815.0,Europe
2020,2,BIH,0,0,3280815.0,Europe
2020,3,BIH,1,131,3280815.0,Europe
2020,4,BIH,47,1154,3280815.0,Europe
2020,5,BIH,85,1005,3280815.0,Europe
2020,6,BIH,31,712,3280815.0,Europe
2020,7,BIH,58,3882,3280815.0,Europe
2020,8,BIH,186,7441,3280815.0,Europe
2020,9,BIH,247,7235,3280815.0,Europe
2020,10,BIH,224,6745,3280815.0,Europe
2020,11,BIH,369,23200,3280815.0,Europe
2020,12,BIH,1372,35769,3280815.0,Europe
2021,1,BIH,574,9441,3280815.0,Europe
2021,2,BIH,391,10052,3280815.0,Europe
2021,3,BIH,1232,32793,3280815.0,Europe
2021,4,BIH,1935,30860,3280815.0,Europe
2021,5,BIH,850,7545,3280815.0,Europe
2021,6,BIH,506,1515,3280815.0,Europe
2021,7,BIH,49,427,3280815.0,Europe
2021,8,BIH,43,2293,3280815.0,Europe
2021,9,BIH,284,13065,3280815.0,Europe
2021,10,BIH,970,20591,3280815.0,Europe
2021,11,BIH,875,18686,3280815.0,Europe
2021,12,BIH,940,18598,3280815.0,Europe
2022,1,BIH,293,22630,3280815.0,Europe
2020,1,BWA,0,0,2351625.0,Africa
2020,2,BWA,0,0,2351625.0,Africa
2020,3,BWA,0,0,2351625.0,Africa
2020,4,BWA,1,20,2351625.0,Africa
2020,5,BWA,0,5,2351625.0,Africa
2020,6,BWA,0,35,2351625.0,Africa
2020,7,BWA,0,339,2351625.0,Africa
2020,8,BWA,1,510,2351625.0,Africa
2020,9,BWA,6,1093,2351625.0,Africa
2020,10,BWA,8,1170,2351625.0,Africa
2020,11,BWA,8,3470,2351625.0,Africa
2020,12,BWA,7,3350,2351625.0,Africa
2021,1,BWA,89,6528,2351625.0,Africa
2021,2,BWA,176,7088,2351625.0,Africa
2021,3,BWA,196,9562,2351625.0,Africa
2021,4,BWA,185,7912,2351625.0,Africa
2021,5,BWA,93,8296,2351625.0,Africa
2021,6,BWA,156,11664,2351625.0,Africa
2021,7,BWA,334,20318,2351625.0,Africa
2021,8,BWA,699,50625,2351625.0,Africa
2021,9,BWA,352,26907,2351625.0,Africa
2021,10,BWA,51,16773,2351625.0,Africa
2021,11,BWA,31,12497,2351625.0,Africa
2021,12,BWA,12,2367,2351625.0,Africa
2022,1,BWA,70,18169,2351625.0,Africa
2020,1,BRA,0,0,2.12559409E8,America
2020,2,BRA,0,0,2.12559409E8,America
2020,3,BRA,25,1546,2.12559409E8,America
2020,4,BRA,2437,37108,2.12559409E8,America
2020,5,BRA,13656,202426,2.12559409E8,America
2020,6,BRA,27214,626544,2.12559409E8,America
2020,7,BRA,28768,997057,2.12559409E8,America
2020,8,BRA,28949,1170741,2.12559409E8,America
2020,9,BRA,25601,1102099,2.12559409E8,America
2020,10,BRA,19702,777768,2.12559409E8,America
2020,11,BRA,13722,630416,2.12559409E8,America
2020,12,BRA,12759,769035,2.12559409E8,America
2021,1,BRA,29081,1495576,2.12559409E8,America
2021,2,BRA,30621,1357679,2.12559409E8,America
2021,3,BRA,58146,1986614,2.12559409E8,America
2021,4,BRA,78070,1795808,2.12559409E8,America
2021,5,BRA,56272,1678016,2.12559409E8,America
2021,6,BRA,54617,1874289,2.12559409E8,America
2021,7,BRA,39389,1454846,2.12559409E8,America
2021,8,BRA,26844,987525,2.12559409E8,America
2021,9,BRA,17793,526680,2.12559409E8,America
2021,10,BRA,14160,685041,2.12559409E8,America
2021,11,BRA,8436,304619,2.12559409E8,America
2021,12,BRA,6189,262652,2.12559409E8,America
2022,1,BRA,2511,754381,2.12559409E8,America
2020,1,VGB,0,0,30237.0,America
2020,2,VGB,0,0,30237.0,America
2020,3,VGB,0,0,30237.0,America
2020,4,VGB,1,4,30237.0,America
2020,5,VGB,0,4,30237.0,America
2020,6,VGB,0,0,30237.0,America
2020,7,VGB,0,0,30237.0,America
2020,8,VGB,0,1,30237.0,America
2020,9,VGB,0,54,30237.0,America
2020,10,VGB,0,8,30237.0,America
2020,11,VGB,0,1,30237.0,America
2020,12,VGB,0,1,30237.0,America
2021,1,VGB,0,44,30237.0,America
2021,2,VGB,0,12,30237.0,America
2021,3,VGB,0,1,30237.0,America
2021,4,VGB,0,40,30237.0,America
2021,5,VGB,0,54,30237.0,America
2021,6,VGB,0,50,30237.0,America
2021,7,VGB,2,1726,30237.0,America
2021,8,VGB,34,528,30237.0,America
2021,9,VGB,0,88,30237.0,America
2021,10,VGB,0,85,30237.0,America
2021,11,VGB,1,20,30237.0,America
2021,12,VGB,0,71,30237.0,America
2022,1,VGB,3,2184,30237.0,America
2020,1,BRN,0,0,437483.0,Asia
2020,2,BRN,0,0,437483.0,Asia
2020,3,BRN,0,88,437483.0,Asia
2020,4,BRN,1,50,437483.0,Asia
2020,5,BRN,0,3,437483.0,Asia
2020,6,BRN,1,0,437483.0,Asia
2020,7,BRN,1,0,437483.0,Asia
2020,8,BRN,0,1,437483.0,Asia
2020,9,BRN,0,3,437483.0,Asia
2020,10,BRN,0,1,437483.0,Asia
2020,11,BRN,0,2,437483.0,Asia
2020,12,BRN,0,2,437483.0,Asia
2021,1,BRN,0,8,437483.0,Asia
2021,2,BRN,0,6,437483.0,Asia
2021,3,BRN,0,20,437483.0,Asia
2021,4,BRN,0,17,437483.0,Asia
2021,5,BRN,0,13,437483.0,Asia
2021,6,BRN,0,19,437483.0,Asia
2021,7,BRN,0,36,437483.0,Asia
2021,8,BRN,0,496,437483.0,Asia
2021,9,BRN,14,3376,437483.0,Asia
2021,10,BRN,23,4099,437483.0,Asia
2021,11,BRN,15,5520,437483.0,Asia
2021,12,BRN,2,1404,437483.0,Asia
2022,1,BRN,2,420,437483.0,Asia
2020,1,BGR,0,0,6951482.0,Europe
2020,2,BGR,0,0,6951482.0,Europe
2020,3,BGR,3,185,6951482.0,Europe
2020,4,BGR,39,709,6951482.0,Europe
2020,5,BGR,66,1317,6951482.0,Europe
2020,6,BGR,64,1055,6951482.0,Europe
2020,7,BGR,95,3909,6951482.0,Europe
2020,8,BGR,178,6168,6951482.0,Europe
2020,9,BGR,226,3707,6951482.0,Europe
2020,10,BGR,170,4468,6951482.0,Europe
2020,11,BGR,438,31326,6951482.0,Europe
2020,12,BGR,2470,88903,6951482.0,Europe
2021,1,BGR,1384,15738,6951482.0,Europe
2021,2,BGR,1139,28088,6951482.0,Europe
2021,3,BGR,2483,81064,6951482.0,Europe
2021,4,BGR,3209,69330,6951482.0,Europe
2021,5,BGR,1628,19465,6951482.0,Europe
2021,6,BGR,502,4440,6951482.0,Europe
2021,7,BGR,180,1925,6951482.0,Europe
2021,8,BGR,170,10032,6951482.0,Europe
2021,9,BGR,1130,37873,6951482.0,Europe
2021,10,BGR,2147,49406,6951482.0,Europe
2021,11,BGR,3389,111265,6951482.0,Europe
2021,12,BGR,3800,70948,6951482.0,Europe
2022,1,BGR,1059,70045,6951482.0,Europe
2020,1,BFA,0,0,2.0903278E7,Africa
2020,2,BFA,0,0,2.0903278E7,Africa
2020,3,BFA,3,64,2.0903278E7,Africa
2020,4,BFA,33,512,2.0903278E7,Africa
2020,5,BFA,15,220,2.0903278E7,Africa
2020,6,BFA,2,98,2.0903278E7,Africa
2020,7,BFA,0,142,2.0903278E7,Africa
2020,8,BFA,1,168,2.0903278E7,Africa
2020,9,BFA,1,248,2.0903278E7,Africa
2020,10,BFA,4,715,2.0903278E7,Africa
2020,11,BFA,8,333,2.0903278E7,Africa
2020,12,BFA,1,356,2.0903278E7,Africa
2021,1,BFA,35,3717,2.0903278E7,Africa
2021,2,BFA,21,1214,2.0903278E7,Africa
2021,3,BFA,3,710,2.0903278E7,Africa
2021,4,BFA,11,571,2.0903278E7,Africa
2021,5,BFA,9,152,2.0903278E7,Africa
2021,6,BFA,2,53,2.0903278E7,Africa
2021,7,BFA,2,68,2.0903278E7,Africa
2021,8,BFA,1,139,2.0903278E7,Africa
2021,9,BFA,1,275,2.0903278E7,Africa
2021,10,BFA,24,545,2.0903278E7,Africa
2021,11,BFA,26,608,2.0903278E7,Africa
2021,12,BFA,65,897,2.0903278E7,Africa
2022,1,BFA,21,2340,2.0903278E7,Africa
2020,1,BDI,0,0,1.1890781E7,Africa
2020,2,BDI,0,0,1.1890781E7,Africa
2020,3,BDI,0,0,1.1890781E7,Africa
2020,4,BDI,1,6,1.1890781E7,Africa
2020,5,BDI,0,36,1.1890781E7,Africa
2020,6,BDI,0,52,1.1890781E7,Africa
2020,7,BDI,0,156,1.1890781E7,Africa
2020,8,BDI,0,158,1.1890781E7,Africa
2020,9,BDI,0,54,1.1890781E7,Africa
2020,10,BDI,0,51,1.1890781E7,Africa
2020,11,BDI,0,76,1.1890781E7,Africa
2020,12,BDI,0,92,1.1890781E7,Africa
2021,1,BDI,0,802,1.1890781E7,Africa
2021,2,BDI,1,574,1.1890781E7,Africa
2021,3,BDI,3,548,1.1890781E7,Africa
2021,4,BDI,0,1096,1.1890781E7,Africa
2021,5,BDI,0,641,1.1890781E7,Africa
2021,6,BDI,2,732,1.1890781E7,Africa
2021,7,BDI,0,608,1.1890781E7,Africa
2021,8,BDI,2,4021,1.1890781E7,Africa
2021,9,BDI,2,4334,1.1890781E7,Africa
2021,10,BDI,2,5068,1.1890781E7,Africa
2021,11,BDI,0,905,1.1890781E7,Africa
2021,12,BDI,0,277,1.1890781E7,Africa
2022,1,BDI,0,8891,1.1890781E7,Africa
2020,1,KHM,0,0,1.6718971E7,Asia
2020,2,KHM,0,1,1.6718971E7,Asia
2020,3,KHM,0,85,1.6718971E7,Asia
2020,4,KHM,0,36,1.6718971E7,Asia
2020,5,KHM,0,0,1.6718971E7,Asia
2020,6,KHM,0,6,1.6718971E7,Asia
2020,7,KHM,0,28,1.6718971E7,Asia
2020,8,KHM,0,95,1.6718971E7,Asia
2020,9,KHM,0,23,1.6718971E7,Asia
2020,10,KHM,0,6,1.6718971E7,Asia
2020,11,KHM,0,11,1.6718971E7,Asia
2020,12,KHM,0,32,1.6718971E7,Asia
2021,1,KHM,0,84,1.6718971E7,Asia
2021,2,KHM,0,354,1.6718971E7,Asia
2021,3,KHM,11,1453,1.6718971E7,Asia
2021,4,KHM,68,8282,1.6718971E7,Asia
2021,5,KHM,100,15206,1.6718971E7,Asia
2021,6,KHM,262,17685,1.6718971E7,Asia
2021,7,KHM,687,24525,1.6718971E7,Asia
2021,8,KHM,576,18070,1.6718971E7,Asia
2021,9,KHM,336,13463,1.6718971E7,Asia
2021,10,KHM,487,15564,1.6718971E7,Asia
2021,11,KHM,308,4092,1.6718971E7,Asia
2021,12,KHM,128,1112,1.6718971E7,Asia
2022,1,KHM,2,337,1.6718971E7,Asia
2020,1,CMR,0,0,2.6545864E7,Africa
2020,2,CMR,0,0,2.6545864E7,Africa
2020,3,CMR,0,27,2.6545864E7,Africa
2020,4,CMR,42,989,2.6545864E7,Africa
2020,5,CMR,98,2276,2.6545864E7,Africa
2020,6,CMR,136,6572,2.6545864E7,Africa
2020,7,CMR,83,5309,2.6545864E7,Africa
2020,8,CMR,36,2869,2.6545864E7,Africa
2020,9,CMR,19,1562,2.6545864E7,Africa
2020,10,CMR,6,1320,2.6545864E7,Africa
2020,11,CMR,6,869,2.6545864E7,Africa
2020,12,CMR,11,2324,2.6545864E7,Africa
2021,1,CMR,26,3465,2.6545864E7,Africa
2021,2,CMR,77,5401,2.6545864E7,Africa
2021,3,CMR,170,11955,2.6545864E7,Africa
2021,4,CMR,270,18329,2.6545864E7,Africa
2021,5,CMR,248,11735,2.6545864E7,Africa
2021,6,CMR,71,2357,2.6545864E7,Africa
2021,7,CMR,20,1377,2.6545864E7,Africa
2021,8,CMR,8,987,2.6545864E7,Africa
2021,9,CMR,19,1756,2.6545864E7,Africa
2021,10,CMR,160,11189,2.6545864E7,Africa
2021,11,CMR,214,8949,2.6545864E7,Africa
2021,12,CMR,73,2800,2.6545864E7,Africa
2022,1,CMR,2,299,2.6545864E7,Africa
2020,1,CAN,0,1,3.7742157E7,America
2020,2,CAN,0,8,3.7742157E7,America
2020,3,CAN,20,1421,3.7742157E7,America
2020,4,CAN,1560,33347,3.7742157E7,America
2020,5,CAN,4202,42214,3.7742157E7,America
2020,6,CAN,2364,21785,3.7742157E7,America
2020,7,CAN,637,8803,3.7742157E7,America
2020,8,CAN,198,11872,3.7742157E7,America
2020,9,CAN,164,12444,3.7742157E7,America
2020,10,CAN,336,34261,3.7742157E7,America
2020,11,CAN,698,70685,3.7742157E7,America
2020,12,CAN,1853,133437,3.7742157E7,America
2021,1,CAN,4271,181926,3.7742157E7,America
2021,2,CAN,1881,86444,3.7742157E7,America
2021,3,CAN,883,101682,3.7742157E7,America
2021,4,CAN,1124,216203,3.7742157E7,America
2021,5,CAN,1241,173646,3.7742157E7,America
2021,6,CAN,822,48043,3.7742157E7,America
2021,7,CAN,412,13952,3.7742157E7,America
2021,8,CAN,205,32414,3.7742157E7,America
2021,9,CAN,534,95099,3.7742157E7,America
2021,10,CAN,948,104305,3.7742157E7,America
2021,11,CAN,946,79640,3.7742157E7,America
2021,12,CAN,668,77227,3.7742157E7,America
2022,1,CAN,1399,659141,3.7742157E7,America
2020,1,CPV,0,0,555988.0,Africa
2020,2,CPV,0,0,555988.0,Africa
2020,3,CPV,0,3,555988.0,Africa
2020,4,CPV,1,58,555988.0,Africa
2020,5,CPV,2,267,555988.0,Africa
2020,6,CPV,3,422,555988.0,Africa
2020,7,CPV,13,948,555988.0,Africa
2020,8,CPV,13,1160,555988.0,Africa
2020,9,CPV,10,1472,555988.0,Africa
2020,10,CPV,23,2030,555988.0,Africa
2020,11,CPV,30,2488,555988.0,Africa
2020,12,CPV,9,1678,555988.0,Africa
2021,1,CPV,21,2178,555988.0,Africa
2021,2,CPV,13,1302,555988.0,Africa
2021,3,CPV,18,1725,555988.0,Africa
2021,4,CPV,38,5233,555988.0,Africa
2021,5,CPV,53,6976,555988.0,Africa
2021,6,CPV,27,2705,555988.0,Africa
2021,7,CPV,12,1263,555988.0,Africa
2021,8,CPV,5,1095,555988.0,Africa
2021,9,CPV,20,2191,555988.0,Africa
2021,10,CPV,26,1300,555988.0,Africa
2021,11,CPV,3,368,555988.0,Africa
2021,12,CPV,2,194,555988.0,Africa
2022,1,CPV,24,10633,555988.0,Africa
2020,1,CYM,0,0,65720.0,America
2020,2,CYM,0,0,65720.0,America
2020,3,CYM,1,3,65720.0,America
2020,4,CYM,0,58,65720.0,America
2020,5,CYM,0,33,65720.0,America
2020,6,CYM,0,93,65720.0,America
2020,7,CYM,0,14,65720.0,America
2020,8,CYM,0,2,65720.0,America
2020,9,CYM,0,2,65720.0,America
2020,10,CYM,0,8,65720.0,America
2020,11,CYM,0,27,65720.0,America
2020,12,CYM,1,34,65720.0,America
2021,1,CYM,0,51,65720.0,America
2021,2,CYM,0,49,65720.0,America
2021,3,CYM,0,52,65720.0,America
2021,4,CYM,0,42,65720.0,America
2021,5,CYM,0,37,65720.0,America
2021,6,CYM,0,31,65720.0,America
2021,7,CYM,0,16,65720.0,America
2021,8,CYM,0,31,65720.0,America
2021,9,CYM,0,89,65720.0,America
2021,10,CYM,0,238,65720.0,America
2021,11,CYM,0,1693,65720.0,America
2021,12,CYM,7,4987,65720.0,America
2022,1,CYM,2,3080,65720.0,America
2020,1,CAF,0,0,4829764.0,Africa
2020,2,CAF,0,0,4829764.0,Africa
2020,3,CAF,0,4,4829764.0,Africa
2020,4,CAF,0,8,4829764.0,Africa
2020,5,CAF,0,315,4829764.0,Africa
2020,6,CAF,7,1895,4829764.0,Africa
2020,7,CAF,46,2066,4829764.0,Africa
2020,8,CAF,7,353,4829764.0,Africa
2020,9,CAF,2,88,4829764.0,Africa
2020,10,CAF,0,116,4829764.0,Africa
2020,11,CAF,0,21,4829764.0,Africa
2020,12,CAF,1,47,4829764.0,Africa
2021,1,CAF,0,26,4829764.0,Africa
2021,2,CAF,0,8,4829764.0,Africa
2021,3,CAF,1,90,4829764.0,Africa
2021,4,CAF,21,1137,4829764.0,Africa
2021,5,CAF,12,855,4829764.0,Africa
2021,6,CAF,1,3965,4829764.0,Africa
2021,7,CAF,0,39,4829764.0,Africa
2021,8,CAF,1,168,4829764.0,Africa
2021,9,CAF,1,58,4829764.0,Africa
2021,10,CAF,0,92,4829764.0,Africa
2021,11,CAF,0,213,4829764.0,Africa
2021,12,CAF,1,177,4829764.0,Africa
2022,1,CAF,7,1156,4829764.0,Africa
2020,1,TCD,0,0,1.6425859E7,Africa
2020,2,TCD,0,0,1.6425859E7,Africa
2020,3,TCD,0,2,1.6425859E7,Africa
2020,4,TCD,0,31,1.6425859E7,Africa
2020,5,TCD,53,470,1.6425859E7,Africa
2020,6,TCD,20,347,1.6425859E7,Africa
2020,7,TCD,2,30,1.6425859E7,Africa
2020,8,TCD,1,64,1.6425859E7,Africa
2020,9,TCD,3,95,1.6425859E7,Africa
2020,10,TCD,7,178,1.6425859E7,Africa
2020,11,TCD,12,281,1.6425859E7,Africa
2020,12,TCD,3,184,1.6425859E7,Africa
2021,1,TCD,17,1172,1.6425859E7,Africa
2021,2,TCD,19,588,1.6425859E7,Africa
2021,3,TCD,22,533,1.6425859E7,Africa
2021,4,TCD,7,264,1.6425859E7,Africa
2021,5,TCD,4,154,1.6425859E7,Africa
2021,6,TCD,1,22,1.6425859E7,Africa
2021,7,TCD,0,18,1.6425859E7,Africa
2021,8,TCD,0,18,1.6425859E7,Africa
2021,9,TCD,0,34,1.6425859E7,Africa
2021,10,TCD,0,43,1.6425859E7,Africa
2021,11,TCD,1,48,1.6425859E7,Africa
2021,12,TCD,6,596,1.6425859E7,Africa
2022,1,TCD,1,702,1.6425859E7,Africa
2020,1,CHL,0,0,1.9116209E7,America
2020,2,CHL,0,0,1.9116209E7,America
2020,3,CHL,1,632,1.9116209E7,America
2020,4,CHL,132,9456,1.9116209E7,America
2020,5,CHL,317,33693,1.9116209E7,America
2020,6,CHL,2873,130512,1.9116209E7,America
2020,7,CHL,3656,140748,1.9116209E7,America
2020,8,CHL,3098,58015,1.9116209E7,America
2020,9,CHL,1515,49454,1.9116209E7,America
2020,10,CHL,1387,47669,1.9116209E7,America
2020,11,CHL,1268,41685,1.9116209E7,America
2020,12,CHL,1109,38566,1.9116209E7,America
2021,1,CHL,1770,112697,1.9116209E7,America
2021,2,CHL,2123,98882,1.9116209E7,America
2021,3,CHL,2410,154714,1.9116209E7,America
2021,4,CHL,2905,191130,1.9116209E7,America
2021,5,CHL,2573,159647,1.9116209E7,America
2021,6,CHL,2965,181757,1.9116209E7,America
2021,7,CHL,3026,83865,1.9116209E7,America
2021,8,CHL,1881,29049,1.9116209E7,America
2021,9,CHL,833,14608,1.9116209E7,America
2021,10,CHL,318,18843,1.9116209E7,America
2021,11,CHL,308,48059,1.9116209E7,America
2021,12,CHL,652,62606,1.9116209E7,America
2022,1,CHL,253,74243,1.9116209E7,America
2020,1,CHN,81,2716,1.439323774E9,Asia
2020,2,CHN,2514,74459,1.439323774E9,Asia
2020,3,CHN,679,4250,1.439323774E9,Asia
2020,4,CHN,1362,2333,1.439323774E9,Asia
2020,5,CHN,2,237,1.439323774E9,Asia
2020,6,CHN,0,281,1.439323774E9,Asia
2020,7,CHN,3,782,1.439323774E9,Asia
2020,8,CHN,45,3676,1.439323774E9,Asia
2020,9,CHN,44,1265,1.439323774E9,Asia
2020,10,CHN,9,571,1.439323774E9,Asia
2020,11,CHN,0,718,1.439323774E9,Asia
2020,12,CHN,0,467,1.439323774E9,Asia
2021,1,CHN,32,3850,1.439323774E9,Asia
2021,2,CHN,18,902,1.439323774E9,Asia
2021,3,CHN,6,711,1.439323774E9,Asia
2021,4,CHN,4,708,1.439323774E9,Asia
2021,5,CHN,1,489,1.439323774E9,Asia
2021,6,CHN,0,673,1.439323774E9,Asia
2021,7,CHN,2,744,1.439323774E9,Asia
2021,8,CHN,0,2236,1.439323774E9,Asia
2021,9,CHN,0,931,1.439323774E9,Asia
2021,10,CHN,1,1304,1.439323774E9,Asia
2021,11,CHN,0,1507,1.439323774E9,Asia
2021,12,CHN,0,1515,1.439323774E9,Asia
2022,1,CHN,0,2621,1.439323774E9,Asia
2020,1,COL,0,0,5.0882884E7,America
2020,2,COL,0,0,5.0882884E7,America
2020,3,COL,2,235,5.0882884E7,America
2020,4,COL,177,3557,5.0882884E7,America
2020,5,COL,395,11782,5.0882884E7,America
2020,6,COL,1093,35365,5.0882884E7,America
2020,7,COL,3640,99506,5.0882884E7,America
2020,8,COL,7535,237036,5.0882884E7,America
2020,9,COL,8570,279040,5.0882884E7,America
2020,10,COL,5300,188531,5.0882884E7,America
2020,11,COL,4803,228269,5.0882884E7,America
2020,12,COL,5069,225055,5.0882884E7,America
2021,1,COL,10307,428686,5.0882884E7,America
2021,2,COL,5594,150754,5.0882884E7,America
2021,3,COL,3213,134519,5.0882884E7,America
2021,4,COL,8720,397524,5.0882884E7,America
2021,5,COL,13408,462130,5.0882884E7,America
2021,6,COL,15375,718972,5.0882884E7,America
2021,7,COL,16171,687516,5.0882884E7,America
2021,8,COL,6827,215001,5.0882884E7,America
2021,9,COL,2107,60641,5.0882884E7,America
2021,10,COL,968,41762,5.0882884E7,America
2021,11,COL,916,43634,5.0882884E7,America
2021,12,COL,1250,65803,5.0882884E7,America
2022,1,COL,1069,377047,5.0882884E7,America
2020,1,COM,0,0,869595.0,Africa
2020,2,COM,0,0,869595.0,Africa
2020,3,COM,0,0,869595.0,Africa
2020,4,COM,0,0,869595.0,Africa
2020,5,COM,1,11,869595.0,Africa
2020,6,COM,1,165,869595.0,Africa
2020,7,COM,5,141,869595.0,Africa
2020,8,COM,0,82,869595.0,Africa
2020,9,COM,0,53,869595.0,Africa
2020,10,COM,0,35,869595.0,Africa
2020,11,COM,0,58,869595.0,Africa
2020,12,COM,0,66,869595.0,Africa
2021,1,COM,85,1947,869595.0,Africa
2021,2,COM,46,760,869595.0,Africa
2021,3,COM,2,119,869595.0,Africa
2021,4,COM,0,139,869595.0,Africa
