Year,Month,Country,Recent_graduates_20-34_employment_rate_t,Recent_graduates_20-34_employment_rate_m,Recent_graduates_20-34_employment_rate_f
2010,12,HRV,71.6,71.0,72.1
2011,1,HRV,62.7,58.9,66.3
2011,2,HRV,62.7,58.9,66.3
2011,3,HRV,62.7,58.9,66.3
2011,4,HRV,62.7,58.9,66.3
2011,5,HRV,62.7,58.9,66.3
2011,6,HRV,62.7,58.9,66.3
2011,7,HRV,62.7,58.9,66.3
2011,8,HRV,62.7,58.9,66.3
2011,9,HRV,62.7,58.9,66.3
2011,10,HRV,62.7,58.9,66.3
2011,11,HRV,62.7,58.9,66.3
2011,12,HRV,62.7,58.9,66.3
2012,1,HRV,60.2,60.5,59.7
2012,2,HRV,60.2,60.5,59.7
2012,3,HRV,60.2,60.5,59.7
2012,4,HRV,60.2,60.5,59.7
2012,5,HRV,60.2,60.5,59.7
2012,6,HRV,60.2,60.5,59.7
2012,7,HRV,60.2,60.5,59.7
2012,8,HRV,60.2,60.5,59.7
2012,9,HRV,60.2,60.5,59.7
2012,10,HRV,60.2,60.5,59.7
2012,11,HRV,60.2,60.5,59.7
2012,12,HRV,60.2,60.5,59.7
2013,1,HRV,53.8,53.9,53.7
2013,2,HRV,53.8,53.9,53.7
2013,3,HRV,53.8,53.9,53.7
2013,4,HRV,53.8,53.9,53.7
2013,5,HRV,53.8,53.9,53.7
2013,6,HRV,53.8,53.9,53.7
2013,7,HRV,53.8,53.9,53.7
2013,8,HRV,53.8,53.9,53.7
2013,9,HRV,53.8,53.9,53.7
2013,10,HRV,53.8,53.9,53.7
2013,11,HRV,53.8,53.9,53.7
2013,12,HRV,53.8,53.9,53.7
2014,1,HRV,62.0,61.5,62.6
2014,2,HRV,62.0,61.5,62.6
2014,3,HRV,62.0,61.5,62.6
2014,4,HRV,62.0,61.5,62.6
2014,5,HRV,62.0,61.5,62.6
2014,6,HRV,62.0,61.5,62.6
2014,7,HRV,62.0,61.5,62.6
2014,8,HRV,62.0,61.5,62.6
2014,9,HRV,62.0,61.5,62.6
2014,10,HRV,62.0,61.5,62.6
2014,11,HRV,62.0,61.5,62.6
2014,12,HRV,62.0,61.5,62.6
2015,1,HRV,62.9,62.6,63.2
2015,2,HRV,62.9,62.6,63.2
2015,3,HRV,62.9,62.6,63.2
2015,4,HRV,62.9,62.6,63.2
2015,5,HRV,62.9,62.6,63.2
2015,6,HRV,62.9,62.6,63.2
2015,7,HRV,62.9,62.6,63.2
2015,8,HRV,62.9,62.6,63.2
2015,9,HRV,62.9,62.6,63.2
2015,10,HRV,62.9,62.6,63.2
2015,11,HRV,62.9,62.6,63.2
2015,12,HRV,62.9,62.6,63.2
2016,1,HRV,72.5,72.1,72.8
2016,2,HRV,72.5,72.1,72.8
2016,3,HRV,72.5,72.1,72.8
2016,4,HRV,72.5,72.1,72.8
2016,5,HRV,72.5,72.1,72.8
2016,6,HRV,72.5,72.1,72.8
2016,7,HRV,72.5,72.1,72.8
2016,8,HRV,72.5,72.1,72.8
2016,9,HRV,72.5,72.1,72.8
2016,10,HRV,72.5,72.1,72.8
2016,11,HRV,72.5,72.1,72.8
2016,12,HRV,72.5,72.1,72.8
2017,1,HRV,65.9,69.2,63.2
2017,2,HRV,65.9,69.2,63.2
2017,3,HRV,65.9,69.2,63.2
2017,4,HRV,65.9,69.2,63.2
2017,5,HRV,65.9,69.2,63.2
2017,6,HRV,65.9,69.2,63.2
2017,7,HRV,65.9,69.2,63.2
2017,8,HRV,65.9,69.2,63.2
2017,9,HRV,65.9,69.2,63.2
2017,10,HRV,65.9,69.2,63.2
2017,11,HRV,65.9,69.2,63.2
2017,12,HRV,65.9,69.2,63.2
2018,1,HRV,71.2,76.1,66.5
2018,2,HRV,71.2,76.1,66.5
2018,3,HRV,71.2,76.1,66.5
2018,4,HRV,71.2,76.1,66.5
2018,5,HRV,71.2,76.1,66.5
2018,6,HRV,71.2,76.1,66.5
2018,7,HRV,71.2,76.1,66.5
2018,8,HRV,71.2,76.1,66.5
2018,9,HRV,71.2,76.1,66.5
2018,10,HRV,71.2,76.1,66.5
2018,11,HRV,71.2,76.1,66.5
2018,12,HRV,71.2,76.1,66.5
2019,1,HRV,75.8,75.5,75.9
2019,2,HRV,75.8,75.5,75.9
2019,3,HRV,75.8,75.5,75.9
2019,4,HRV,75.8,75.5,75.9
2019,5,HRV,75.8,75.5,75.9
2019,6,HRV,75.8,75.5,75.9
2019,7,HRV,75.8,75.5,75.9
2019,8,HRV,75.8,75.5,75.9
2019,9,HRV,75.8,75.5,75.9
2019,10,HRV,75.8,75.5,75.9
2019,11,HRV,75.8,75.5,75.9
2019,12,HRV,75.8,75.5,75.9
2020,1,HRV,75.2,75.6,74.7
2020,2,HRV,75.2,75.6,74.7
2020,3,HRV,75.2,75.6,74.7
2020,4,HRV,75.2,75.6,74.7
2020,5,HRV,75.2,75.6,74.7
2020,6,HRV,75.2,75.6,74.7
2020,7,HRV,75.2,75.6,74.7
2020,8,HRV,75.2,75.6,74.7
2020,9,HRV,75.2,75.6,74.7
2020,10,HRV,75.2,75.6,74.7
2020,11,HRV,75.2,75.6,74.7
2020,12,HRV,75.2,75.6,74.7
2009,1,NOR,,,
2009,2,NOR,,,
2009,3,NOR,,,
2009,4,NOR,,,
2009,5,NOR,,,
2009,6,NOR,,,
2009,7,NOR,,,
2009,8,NOR,,,
2009,9,NOR,,,
2009,10,NOR,,,
2009,11,NOR,,,
2009,12,NOR,,,
2010,1,NOR,,,
2010,2,NOR,,,
2010,3,NOR,,,
2010,4,NOR,,,
2010,5,NOR,,,
2010,6,NOR,,,
2010,7,NOR,,,
2010,8,NOR,,,
2010,9,NOR,,,
2010,10,NOR,,,
2010,11,NOR,,,
2010,12,NOR,,,
2011,1,NOR,,,
2011,2,NOR,,,
2011,3,NOR,,,
2011,4,NOR,,,
2011,5,NOR,,,
2011,6,NOR,,,
2011,7,NOR,,,
2011,8,NOR,,,
2011,9,NOR,,,
2011,10,NOR,,,
2011,11,NOR,,,
2011,12,NOR,,,
2012,1,NOR,88.8,89.6,88.1
2012,2,NOR,88.8,89.6,88.1
2012,3,NOR,88.8,89.6,88.1
2012,4,NOR,88.8,89.6,88.1
2012,5,NOR,88.8,89.6,88.1
2012,6,NOR,88.8,89.6,88.1
2012,7,NOR,88.8,89.6,88.1
2012,8,NOR,88.8,89.6,88.1
2012,9,NOR,88.8,89.6,88.1
2012,10,NOR,88.8,89.6,88.1
2012,11,NOR,88.8,89.6,88.1
2012,12,NOR,88.8,89.6,88.1
2013,1,NOR,89.8,91.2,88.4
2013,2,NOR,89.8,91.2,88.4
2013,3,NOR,89.8,91.2,88.4
2013,4,NOR,89.8,91.2,88.4
2013,5,NOR,89.8,91.2,88.4
2013,6,NOR,89.8,91.2,88.4
2013,7,NOR,89.8,91.2,88.4
2013,8,NOR,89.8,91.2,88.4
2013,9,NOR,89.8,91.2,88.4
2013,10,NOR,89.8,91.2,88.4
2013,11,NOR,89.8,91.2,88.4
2013,12,NOR,89.8,91.2,88.4
2014,1,NOR,86.1,92.1,76.5
2014,2,NOR,86.1,92.1,76.5
2014,3,NOR,86.1,92.1,76.5
2014,4,NOR,86.1,92.1,76.5
2014,5,NOR,86.1,92.1,76.5
2014,6,NOR,86.1,92.1,76.5
2014,7,NOR,86.1,92.1,76.5
2014,8,NOR,86.1,92.1,76.5
2014,9,NOR,86.1,92.1,76.5
2014,10,NOR,86.1,92.1,76.5
2014,11,NOR,86.1,92.1,76.5
2014,12,NOR,86.1,92.1,76.5
2015,1,NOR,90.9,89,93.1
2015,2,NOR,90.9,89,93.1
2015,3,NOR,90.9,89,93.1
2015,4,NOR,90.9,89,93.1
2015,5,NOR,90.9,89,93.1
2015,6,NOR,90.9,89,93.1
2015,7,NOR,90.9,89,93.1
2015,8,NOR,90.9,89,93.1
2015,9,NOR,90.9,89,93.1
2015,10,NOR,90.9,89,93.1
2015,11,NOR,90.9,89,93.1
2015,12,NOR,90.9,89,93.1
2016,1,NOR,90.1,89.8,90.5
2016,2,NOR,90.1,89.8,90.5
2016,3,NOR,90.1,89.8,90.5
2016,4,NOR,90.1,89.8,90.5
2016,5,NOR,90.1,89.8,90.5
2016,6,NOR,90.1,89.8,90.5
2016,7,NOR,90.1,89.8,90.5
2016,8,NOR,90.1,89.8,90.5
2016,9,NOR,90.1,89.8,90.5
2016,10,NOR,90.1,89.8,90.5
2016,11,NOR,90.1,89.8,90.5
2016,12,NOR,90.1,89.8,90.5
2017,1,NOR,89.2,89,89.5
2017,2,NOR,89.2,89,89.5
2017,3,NOR,89.2,89,89.5
2017,4,NOR,89.2,89,89.5
2017,5,NOR,89.2,89,89.5
2017,6,NOR,89.2,89,89.5
2017,7,NOR,89.2,89,89.5
2017,8,NOR,89.2,89,89.5
2017,9,NOR,89.2,89,89.5
2017,10,NOR,89.2,89,89.5
2017,11,NOR,89.2,89,89.5
2017,12,NOR,89.2,89,89.5
2018,1,NOR,90.9,90.3,91.5
2018,2,NOR,90.9,90.3,91.5
2018,3,NOR,90.9,90.3,91.5
2018,4,NOR,90.9,90.3,91.5
2018,5,NOR,90.9,90.3,91.5
2018,6,NOR,90.9,90.3,91.5
2018,7,NOR,90.9,90.3,91.5
2018,8,NOR,90.9,90.3,91.5
2018,9,NOR,90.9,90.3,91.5
2018,10,NOR,90.9,90.3,91.5
2018,11,NOR,90.9,90.3,91.5
2018,12,NOR,90.9,90.3,91.5
2019,1,NOR,90.5,90.6,90.5
2019,2,NOR,90.5,90.6,90.5
2019,3,NOR,90.5,90.6,90.5
2019,4,NOR,90.5,90.6,90.5
2019,5,NOR,90.5,90.6,90.5
2019,6,NOR,90.5,90.6,90.5
2019,7,NOR,90.5,90.6,90.5
2019,8,NOR,90.5,90.6,90.5
2019,9,NOR,90.5,90.6,90.5
2019,10,NOR,90.5,90.6,90.5
2019,11,NOR,90.5,90.6,90.5
2019,12,NOR,90.5,90.6,90.5
2020,1,NOR,89.7,87.9,91.5
2020,2,NOR,89.7,87.9,91.5
2020,3,NOR,89.7,87.9,91.5
2020,4,NOR,89.7,87.9,91.5
2020,5,NOR,89.7,87.9,91.5
2020,6,NOR,89.7,87.9,91.5
2020,7,NOR,89.7,87.9,91.5
2020,8,NOR,89.7,87.9,91.5
2020,9,NOR,89.7,87.9,91.5
2020,10,NOR,89.7,87.9,91.5
2020,11,NOR,89.7,87.9,91.5
2020,12,NOR,89.7,87.9,91.5
2009,1,PRT,82.4,85.5,80.2
2009,2,PRT,82.4,85.5,80.2
2009,3,PRT,82.4,85.5,80.2
2009,4,PRT,82.4,85.5,80.2
2009,5,PRT,82.4,85.5,80.2
2009,6,PRT,82.4,85.5,80.2
2009,7,PRT,82.4,85.5,80.2
2009,8,PRT,82.4,85.5,80.2
2009,9,PRT,82.4,85.5,80.2
2009,10,PRT,82.4,85.5,80.2
2009,11,PRT,82.4,85.5,80.2
2009,12,PRT,82.4,85.5,80.2
2010,1,PRT,80.6,82.4,79.1
2010,2,PRT,80.6,82.4,79.1
2010,3,PRT,80.6,82.4,79.1
2010,4,PRT,80.6,82.4,79.1
2010,5,PRT,80.6,82.4,79.1
2010,6,PRT,80.6,82.4,79.1
2010,7,PRT,80.6,82.4,79.1
2010,8,PRT,80.6,82.4,79.1
2010,9,PRT,80.6,82.4,79.1
2010,10,PRT,80.6,82.4,79.1
2010,11,PRT,80.6,82.4,79.1
2010,12,PRT,80.6,82.4,79.1
2011,1,PRT,75.8,78.6,73.6
2011,2,PRT,75.8,78.6,73.6
2011,3,PRT,75.8,78.6,73.6
2011,4,PRT,75.8,78.6,73.6
2011,5,PRT,75.8,78.6,73.6
2011,6,PRT,75.8,78.6,73.6
2011,7,PRT,75.8,78.6,73.6
2011,8,PRT,75.8,78.6,73.6
2011,9,PRT,75.8,78.6,73.6
2011,10,PRT,75.8,78.6,73.6
2011,11,PRT,75.8,78.6,73.6
2011,12,PRT,75.8,78.6,73.6
2012,1,PRT,67.5,71.2,64.6
2012,2,PRT,67.5,71.2,64.6
2012,3,PRT,67.5,71.2,64.6
2012,4,PRT,67.5,71.2,64.6
2012,5,PRT,67.5,71.2,64.6
2012,6,PRT,67.5,71.2,64.6
2012,7,PRT,67.5,71.2,64.6
2012,8,PRT,67.5,71.2,64.6
2012,9,PRT,67.5,71.2,64.6
2012,10,PRT,67.5,71.2,64.6
2012,11,PRT,67.5,71.2,64.6
2012,12,PRT,67.5,71.2,64.6
2013,1,PRT,67.8,69.2,66.6
2013,2,PRT,67.8,69.2,66.6
2013,3,PRT,67.8,69.2,66.6
2013,4,PRT,67.8,69.2,66.6
2013,5,PRT,67.8,69.2,66.6
2013,6,PRT,67.8,69.2,66.6
2013,7,PRT,67.8,69.2,66.6
2013,8,PRT,67.8,69.2,66.6
2013,9,PRT,67.8,69.2,66.6
2013,10,PRT,67.8,69.2,66.6
2013,11,PRT,67.8,69.2,66.6
2013,12,PRT,67.8,69.2,66.6
2014,1,PRT,69.4,69.0,69.7
2014,2,PRT,69.4,69.0,69.7
2014,3,PRT,69.4,69.0,69.7
2014,4,PRT,69.4,69.0,69.7
2014,5,PRT,69.4,69.0,69.7
2014,6,PRT,69.4,69.0,69.7
2014,7,PRT,69.4,69.0,69.7
2014,8,PRT,69.4,69.0,69.7
2014,9,PRT,69.4,69.0,69.7
2014,10,PRT,69.4,69.0,69.7
2014,11,PRT,69.4,69.0,69.7
2014,12,PRT,69.4,69.0,69.7
2015,1,PRT,72.2,73.7,70.9
2015,2,PRT,72.2,73.7,70.9
2015,3,PRT,72.2,73.7,70.9
2015,4,PRT,72.2,73.7,70.9
2015,5,PRT,72.2,73.7,70.9
2015,6,PRT,72.2,73.7,70.9
2015,7,PRT,72.2,73.7,70.9
2015,8,PRT,72.2,73.7,70.9
2015,9,PRT,72.2,73.7,70.9
2015,10,PRT,72.2,73.7,70.9
2015,11,PRT,72.2,73.7,70.9
2015,12,PRT,72.2,73.7,70.9
2016,1,PRT,73.8,76.6,71.4
2016,2,PRT,73.8,76.6,71.4
2016,3,PRT,73.8,76.6,71.4
2016,4,PRT,73.8,76.6,71.4
2016,5,PRT,73.8,76.6,71.4
2016,6,PRT,73.8,76.6,71.4
2016,7,PRT,73.8,76.6,71.4
2016,8,PRT,73.8,76.6,71.4
2016,9,PRT,73.8,76.6,71.4
2016,10,PRT,73.8,76.6,71.4
2016,11,PRT,73.8,76.6,71.4
2016,12,PRT,73.8,76.6,71.4
2017,1,PRT,80.7,82.1,79.5
2017,2,PRT,80.7,82.1,79.5
2017,3,PRT,80.7,82.1,79.5
2017,4,PRT,80.7,82.1,79.5
2017,5,PRT,80.7,82.1,79.5
2017,6,PRT,80.7,82.1,79.5
2017,7,PRT,80.7,82.1,79.5
2017,8,PRT,80.7,82.1,79.5
2017,9,PRT,80.7,82.1,79.5
2017,10,PRT,80.7,82.1,79.5
2017,11,PRT,80.7,82.1,79.5
2017,12,PRT,80.7,82.1,79.5
2018,1,PRT,80.6,80.6,80.6
2018,2,PRT,80.6,80.6,80.6
2018,3,PRT,80.6,80.6,80.6
2018,4,PRT,80.6,80.6,80.6
2018,5,PRT,80.6,80.6,80.6
2018,6,PRT,80.6,80.6,80.6
2018,7,PRT,80.6,80.6,80.6
2018,8,PRT,80.6,80.6,80.6
2018,9,PRT,80.6,80.6,80.6
2018,10,PRT,80.6,80.6,80.6
2018,11,PRT,80.6,80.6,80.6
2018,12,PRT,80.6,80.6,80.6
2019,1,PRT,80.3,81.5,79.2
2019,2,PRT,80.3,81.5,79.2
2019,3,PRT,80.3,81.5,79.2
2019,4,PRT,80.3,81.5,79.2
2019,5,PRT,80.3,81.5,79.2
2019,6,PRT,80.3,81.5,79.2
2019,7,PRT,80.3,81.5,79.2
2019,8,PRT,80.3,81.5,79.2
2019,9,PRT,80.3,81.5,79.2
2019,10,PRT,80.3,81.5,79.2
2019,11,PRT,80.3,81.5,79.2
2019,12,PRT,80.3,81.5,79.2
2020,1,PRT,75.7,76,75.4
2020,2,PRT,75.7,76,75.4
2020,3,PRT,75.7,76,75.4
2020,4,PRT,75.7,76,75.4
2020,5,PRT,75.7,76,75.4
2020,6,PRT,75.7,76,75.4
2020,7,PRT,75.7,76,75.4
2020,8,PRT,75.7,76,75.4
2020,9,PRT,75.7,76,75.4
2020,10,PRT,75.7,76,75.4
2020,11,PRT,75.7,76,75.4
2020,12,PRT,75.7,76,75.4
2009,1,ITA,60.6,64,57.4
2009,2,ITA,60.6,64,57.4
2009,3,ITA,60.6,64,57.4
2009,4,ITA,60.6,64,57.4
2009,5,ITA,60.6,64,57.4
2009,6,ITA,60.6,64,57.4
2009,7,ITA,60.6,64,57.4
2009,8,ITA,60.6,64,57.4
2009,9,ITA,60.6,64,57.4
2009,10,ITA,60.6,64,57.4
2009,11,ITA,60.6,64,57.4
2009,12,ITA,60.6,64,57.4
2010,1,ITA,57.8,60.3,55.4
2010,2,ITA,57.8,60.3,55.4
2010,3,ITA,57.8,60.3,55.4
2010,4,ITA,57.8,60.3,55.4
2010,5,ITA,57.8,60.3,55.4
2010,6,ITA,57.8,60.3,55.4
2010,7,ITA,57.8,60.3,55.4
2010,8,ITA,57.8,60.3,55.4
2010,9,ITA,57.8,60.3,55.4
2010,10,ITA,57.8,60.3,55.4
2010,11,ITA,57.8,60.3,55.4
2010,12,ITA,57.8,60.3,55.4
2011,1,ITA,57.7,60.3,55.2
2011,2,ITA,57.7,60.3,55.2
2011,3,ITA,57.7,60.3,55.2
2011,4,ITA,57.7,60.3,55.2
2011,5,ITA,57.7,60.3,55.2
2011,6,ITA,57.7,60.3,55.2
2011,7,ITA,57.7,60.3,55.2
2011,8,ITA,57.7,60.3,55.2
2011,9,ITA,57.7,60.3,55.2
2011,10,ITA,57.7,60.3,55.2
2011,11,ITA,57.7,60.3,55.2
2011,12,ITA,57.7,60.3,55.2
2012,1,ITA,54.1,57.6,50.9
2012,2,ITA,54.1,57.6,50.9
2012,3,ITA,54.1,57.6,50.9
2012,4,ITA,54.1,57.6,50.9
2012,5,ITA,54.1,57.6,50.9
2012,6,ITA,54.1,57.6,50.9
2012,7,ITA,54.1,57.6,50.9
2012,8,ITA,54.1,57.6,50.9
2012,9,ITA,54.1,57.6,50.9
2012,10,ITA,54.1,57.6,50.9
2012,11,ITA,54.1,57.6,50.9
2012,12,ITA,54.1,57.6,50.9
2013,1,ITA,48.5,49.4,47.6
2013,2,ITA,48.5,49.4,47.6
2013,3,ITA,48.5,49.4,47.6
2013,4,ITA,48.5,49.4,47.6
2013,5,ITA,48.5,49.4,47.6
2013,6,ITA,48.5,49.4,47.6
2013,7,ITA,48.5,49.4,47.6
2013,8,ITA,48.5,49.4,47.6
2013,9,ITA,48.5,49.4,47.6
2013,10,ITA,48.5,49.4,47.6
2013,11,ITA,48.5,49.4,47.6
2013,12,ITA,48.5,49.4,47.6
2014,1,ITA,45.0,46.9,43.4
2014,2,ITA,45.0,46.9,43.4
2014,3,ITA,45.0,46.9,43.4
2014,4,ITA,45.0,46.9,43.4
2014,5,ITA,45.0,46.9,43.4
2014,6,ITA,45.0,46.9,43.4
2014,7,ITA,45.0,46.9,43.4
2014,8,ITA,45.0,46.9,43.4
2014,9,ITA,45.0,46.9,43.4
2014,10,ITA,45.0,46.9,43.4
2014,11,ITA,45.0,46.9,43.4
2014,12,ITA,45.0,46.9,43.4
2015,1,ITA,48.5,51.6,45.6
2015,2,ITA,48.5,51.6,45.6
2015,3,ITA,48.5,51.6,45.6
2015,4,ITA,48.5,51.6,45.6
2015,5,ITA,48.5,51.6,45.6
2015,6,ITA,48.5,51.6,45.6
2015,7,ITA,48.5,51.6,45.6
2015,8,ITA,48.5,51.6,45.6
2015,9,ITA,48.5,51.6,45.6
2015,10,ITA,48.5,51.6,45.6
2015,11,ITA,48.5,51.6,45.6
2015,12,ITA,48.5,51.6,45.6
2016,1,ITA,52.9,56,50
2016,2,ITA,52.9,56,50
2016,3,ITA,52.9,56,50
2016,4,ITA,52.9,56,50
2016,5,ITA,52.9,56,50
2016,6,ITA,52.9,56,50
2016,7,ITA,52.9,56,50
2016,8,ITA,52.9,56,50
2016,9,ITA,52.9,56,50
2016,10,ITA,52.9,56,50
2016,11,ITA,52.9,56,50
2016,12,ITA,52.9,56,50
2017,1,ITA,55.2,57.4,53.1
2017,2,ITA,55.2,57.4,53.1
2017,3,ITA,55.2,57.4,53.1
2017,4,ITA,55.2,57.4,53.1
2017,5,ITA,55.2,57.4,53.1
2017,6,ITA,55.2,57.4,53.1
2017,7,ITA,55.2,57.4,53.1
2017,8,ITA,55.2,57.4,53.1
2017,9,ITA,55.2,57.4,53.1
2017,10,ITA,55.2,57.4,53.1
2017,11,ITA,55.2,57.4,53.1
2017,12,ITA,55.2,57.4,53.1
2018,1,ITA,56.5,58.9,54.1
2018,2,ITA,56.5,58.9,54.1
2018,3,ITA,56.5,58.9,54.1
2018,4,ITA,56.5,58.9,54.1
2018,5,ITA,56.5,58.9,54.1
2018,6,ITA,56.5,58.9,54.1
2018,7,ITA,56.5,58.9,54.1
2018,8,ITA,56.5,58.9,54.1
2018,9,ITA,56.5,58.9,54.1
2018,10,ITA,56.5,58.9,54.1
2018,11,ITA,56.5,58.9,54.1
2018,12,ITA,56.5,58.9,54.1
2019,1,ITA,58.7,61.7,55.8
2019,2,ITA,58.7,61.7,55.8
2019,3,ITA,58.7,61.7,55.8
2019,4,ITA,58.7,61.7,55.8
2019,5,ITA,58.7,61.7,55.8
2019,6,ITA,58.7,61.7,55.8
2019,7,ITA,58.7,61.7,55.8
2019,8,ITA,58.7,61.7,55.8
2019,9,ITA,58.7,61.7,55.8
2019,10,ITA,58.7,61.7,55.8
2019,11,ITA,58.7,61.7,55.8
2019,12,ITA,58.7,61.7,55.8
2020,1,ITA,56.8,60.4,53.1
2020,2,ITA,56.8,60.4,53.1
2020,3,ITA,56.8,60.4,53.1
2020,4,ITA,56.8,60.4,53.1
2020,5,ITA,56.8,60.4,53.1
2020,6,ITA,56.8,60.4,53.1
2020,7,ITA,56.8,60.4,53.1
2020,8,ITA,56.8,60.4,53.1
2020,9,ITA,56.8,60.4,53.1
2020,10,ITA,56.8,60.4,53.1
2020,11,ITA,56.8,60.4,53.1
2020,12,ITA,56.8,60.4,53.1
2009,1,SRB,,,
2009,2,SRB,,,
2009,3,SRB,,,
2009,4,SRB,,,
2009,5,SRB,,,
2009,6,SRB,,,
2009,7,SRB,,,
2009,8,SRB,,,
2009,9,SRB,,,
2009,10,SRB,,,
2009,11,SRB,,,
2009,12,SRB,,,
2010,1,SRB,44.3,44.4,44.2
2010,2,SRB,44.3,44.4,44.2
2010,3,SRB,44.3,44.4,44.2
2010,4,SRB,44.3,44.4,44.2
2010,5,SRB,44.3,44.4,44.2
2010,6,SRB,44.3,44.4,44.2
2010,7,SRB,44.3,44.4,44.2
2010,8,SRB,44.3,44.4,44.2
2010,9,SRB,44.3,44.4,44.2
2010,10,SRB,44.3,44.4,44.2
2010,11,SRB,44.3,44.4,44.2
2010,12,SRB,44.3,44.4,44.2
2011,1,SRB,45.5,47.1,43.4
2011,2,SRB,45.5,47.1,43.4
2011,3,SRB,45.5,47.1,43.4
2011,4,SRB,45.5,47.1,43.4
2011,5,SRB,45.5,47.1,43.4
2011,6,SRB,45.5,47.1,43.4
2011,7,SRB,45.5,47.1,43.4
2011,8,SRB,45.5,47.1,43.4
2011,9,SRB,45.5,47.1,43.4
2011,10,SRB,45.5,47.1,43.4
2011,11,SRB,45.5,47.1,43.4
2011,12,SRB,45.5,47.1,43.4
2012,1,SRB,47.2,51.2,42.8
2012,2,SRB,47.2,51.2,42.8
2012,3,SRB,47.2,51.2,42.8
2012,4,SRB,47.2,51.2,42.8
2012,5,SRB,47.2,51.2,42.8
2012,6,SRB,47.2,51.2,42.8
2012,7,SRB,47.2,51.2,42.8
2012,8,SRB,47.2,51.2,42.8
2012,9,SRB,47.2,51.2,42.8
2012,10,SRB,47.2,51.2,42.8
2012,11,SRB,47.2,51.2,42.8
2012,12,SRB,47.2,51.2,42.8
2013,1,SRB,46.5,48.8,44.1
2013,2,SRB,46.5,48.8,44.1
2013,3,SRB,46.5,48.8,44.1
2013,4,SRB,46.5,48.8,44.1
2013,5,SRB,46.5,48.8,44.1
2013,6,SRB,46.5,48.8,44.1
2013,7,SRB,46.5,48.8,44.1
2013,8,SRB,46.5,48.8,44.1
2013,9,SRB,46.5,48.8,44.1
2013,10,SRB,46.5,48.8,44.1
2013,11,SRB,46.5,48.8,44.1
2013,12,SRB,46.5,48.8,44.1
2014,1,SRB,49.8,53.9,46.0
2014,2,SRB,49.8,53.9,46.0
2014,3,SRB,49.8,53.9,46.0
2014,4,SRB,49.8,53.9,46.0
2014,5,SRB,49.8,53.9,46.0
2014,6,SRB,49.8,53.9,46.0
2014,7,SRB,49.8,53.9,46.0
2014,8,SRB,49.8,53.9,46.0
2014,9,SRB,49.8,53.9,46.0
2014,10,SRB,49.8,53.9,46.0
2014,11,SRB,49.8,53.9,46.0
2014,12,SRB,49.8,53.9,46.0
2015,1,SRB,50.6,53.8,47.3
2015,2,SRB,50.6,53.8,47.3
2015,3,SRB,50.6,53.8,47.3
2015,4,SRB,50.6,53.8,47.3
2015,5,SRB,50.6,53.8,47.3
2015,6,SRB,50.6,53.8,47.3
2015,7,SRB,50.6,53.8,47.3
2015,8,SRB,50.6,53.8,47.3
2015,9,SRB,50.6,53.8,47.3
2015,10,SRB,50.6,53.8,47.3
2015,11,SRB,50.6,53.8,47.3
2015,12,SRB,50.6,53.8,47.3
2016,1,SRB,54.1,58.2,50.1
2016,2,SRB,54.1,58.2,50.1
2016,3,SRB,54.1,58.2,50.1
2016,4,SRB,54.1,58.2,50.1
2016,5,SRB,54.1,58.2,50.1
2016,6,SRB,54.1,58.2,50.1
2016,7,SRB,54.1,58.2,50.1
2016,8,SRB,54.1,58.2,50.1
2016,9,SRB,54.1,58.2,50.1
2016,10,SRB,54.1,58.2,50.1
2016,11,SRB,54.1,58.2,50.1
2016,12,SRB,54.1,58.2,50.1
2017,1,SRB,61.4,66,57
2017,2,SRB,61.4,66,57
2017,3,SRB,61.4,66,57
2017,4,SRB,61.4,66,57
2017,5,SRB,61.4,66,57
2017,6,SRB,61.4,66,57
2017,7,SRB,61.4,66,57
2017,8,SRB,61.4,66,57
2017,9,SRB,61.4,66,57
2017,10,SRB,61.4,66,57
2017,11,SRB,61.4,66,57
2017,12,SRB,61.4,66,57
2018,1,SRB,64.3,69.8,58.7
2018,2,SRB,64.3,69.8,58.7
2018,3,SRB,64.3,69.8,58.7
2018,4,SRB,64.3,69.8,58.7
2018,5,SRB,64.3,69.8,58.7
2018,6,SRB,64.3,69.8,58.7
2018,7,SRB,64.3,69.8,58.7
2018,8,SRB,64.3,69.8,58.7
2018,9,SRB,64.3,69.8,58.7
2018,10,SRB,64.3,69.8,58.7
2018,11,SRB,64.3,69.8,58.7
2018,12,SRB,64.3,69.8,58.7
2019,1,SRB,66.5,68.3,64.9
2019,2,SRB,66.5,68.3,64.9
2019,3,SRB,66.5,68.3,64.9
2019,4,SRB,66.5,68.3,64.9
2019,5,SRB,66.5,68.3,64.9
2019,6,SRB,66.5,68.3,64.9
2019,7,SRB,66.5,68.3,64.9
2019,8,SRB,66.5,68.3,64.9
2019,9,SRB,66.5,68.3,64.9
2019,10,SRB,66.5,68.3,64.9
2019,11,SRB,66.5,68.3,64.9
2019,12,SRB,66.5,68.3,64.9
2020,1,SRB,62.3,64.3,60.2
2020,2,SRB,62.3,64.3,60.2
2020,3,SRB,62.3,64.3,60.2
2020,4,SRB,62.3,64.3,60.2
2020,5,SRB,62.3,64.3,60.2
2020,6,SRB,62.3,64.3,60.2
2020,7,SRB,62.3,64.3,60.2
2020,8,SRB,62.3,64.3,60.2
