Year,Mounth,Country,Unemp_total,Unemp_25_74,Unemp_15_24,Unemp_men,Unemp_women,Unemp_15_24_men,Unemp_15_24_women,Unemp_25_74_men,Unemp_25_74_women
2014,02,ITA,13.0,10.8,42.7,,,,,,
2014,02,LUX,5.9,5.1,17.9,,,,,,
2014,02,NLD,7.9,6.8,13.8,,,,,,
2014,02,PRT,15.4,13.6,36.5,,,,,,
2014,02,SVK,13.9,12.3,32.3,,,,,,
2014,02,ESP,25.3,23.1,54.4,,,,,,
2014,02,GBR,6.754525,4.778303,18.86761,,,,,,
2014,02,USA,6.7,5.44157,14.5,,,,,,
2014,02,EST,8.0,7.2,15.9,,,,,,
2014,02,LVA,11.5,10.9,18.5,,,,,,
2014,02,LTU,11.3,10.6,19.0,,,,,,
2014,02,SVN,10.3,9.4,22.4,,,,,,
2014,03,AUT,6.2,5.2,12.2,,,,,,
2014,03,BEL,8.6,7.1,26.2,,,,,,
2014,03,FIN,8.9,7.1,21.6,,,,,,
2014,03,FRA,10.2,8.6,25.3,,,,,,
2014,03,DEU,5.1,4.8,7.9,,,,,,
2014,03,GRC,26.9,24.9,56.1,,,,,,
2014,03,IRL,12.7,10.9,25.9,,,,,,
2014,03,ITA,12.7,10.8,43.3,,,,,,
2014,03,LUX,6.0,5.1,18.6,,,,,,
2014,03,NLD,7.8,6.8,13.6,,,,,,
2014,03,PRT,15.2,13.5,36.1,,,,,,
2014,03,SVK,13.8,12.2,31.9,,,,,,
2014,03,ESP,25.1,22.9,53.7,,,,,,
2014,03,GBR,6.588041,4.673117,18.24861,,,,,,
2014,03,USA,6.7,5.382579,14.6,,,,,,
2014,03,EST,7.8,6.8,17.6,,,,,,
2014,03,LVA,11.3,10.6,18.6,,,,,,
2014,03,LTU,11.0,10.2,18.7,,,,,,
2014,03,SVN,10.2,9.2,22.4,,,,,,
2014,04,AUT,5.5,5.0,9.1,,,,,,
2014,04,BEL,8.6,7.1,24.5,,,,,,
2014,04,FIN,8.3,6.6,20.0,,,,,,
2014,04,FRA,10.1,8.6,25.3,,,,,,
2014,04,DEU,5.0,4.7,7.9,,,,,,
2014,04,GRC,27.1,25.4,54.0,,,,,,
2014,04,IRL,12.4,10.6,25.3,,,,,,
2014,04,ITA,12.8,10.5,43.2,,,,,,
2014,04,LUX,5.9,5.0,20.5,,,,,,
2014,04,NLD,7.7,6.7,13.2,,,,,,
2014,04,PRT,15.1,13.4,36.4,,,,,,
2014,04,SVK,13.6,12.1,31.1,,,,,,
2014,04,ESP,24.8,22.7,52.4,,,,,,
2014,04,GBR,6.428294,4.596159,17.64683,,,,,,
2014,04,USA,6.2,5.175021,13.0,,,,,,
2014,04,EST,7.4,6.4,18.4,,,,,,
2014,04,LVA,11.0,10.1,20.3,,,,,,
2014,04,LTU,11.0,10.1,20.3,,,,,,
2014,04,SVN,9.7,8.9,20.4,,,,,,
2014,05,AUT,5.9,5.2,10.3,,,,,,
2014,05,BEL,8.6,7.1,24.5,,,,,,
2014,05,FIN,8.7,7.3,18.5,,,,,,
2014,05,FRA,10.1,8.5,25.3,,,,,,
2014,05,DEU,5.0,4.7,7.8,,,,,,
2014,05,GRC,27.2,25.4,53.6,,,,,,
2014,05,IRL,12.1,10.5,24.6,,,,,,
2014,05,ITA,12.7,10.5,42.5,,,,,,
2014,05,LUX,6.0,5.0,21.9,,,,,,
2014,05,NLD,7.6,6.6,13.0,,,,,,
2014,05,PRT,14.9,13.2,36.7,,,,,,
2014,05,SVK,13.4,12.0,30.6,,,,,,
2014,05,ESP,24.6,22.5,52.2,,,,,,
2014,05,GBR,6.289253,4.606179,16.68607,,,,,,
2014,05,USA,6.3,5.23226,13.3,,,,,,
2014,05,EST,6.8,6.0,16.0,,,,,,
2014,05,LVA,10.6,9.6,20.8,,,,,,
2014,05,LTU,11.2,10.2,21.0,,,,,,
2014,05,SVN,9.6,8.7,20.4,,,,,,
2014,06,AUT,6.1,5.5,10.5,,,,,,
2014,06,BEL,8.5,7.2,24.5,,,,,,
2014,06,FIN,8.9,7.3,20.9,,,,,,
2014,06,FRA,10.2,8.6,25.4,,,,,,
2014,06,DEU,5.0,4.7,7.8,,,,,,
2014,06,GRC,26.5,24.8,49.5,,,,,,
2014,06,IRL,12.0,10.4,23.7,,,,,,
2014,06,ITA,12.3,10.5,42.1,,,,,,
2014,06,LUX,6.0,5.0,22.0,,,,,,
2014,06,NLD,7.4,6.4,12.8,,,,,,
2014,06,PRT,14.9,13.2,35.5,,,,,,
2014,06,SVK,13.3,11.8,30.4,,,,,,
2014,06,ESP,24.3,22.3,52.5,,,,,,
2014,06,GBR,6.14313,4.471384,16.53799,,,,,,
2014,06,USA,6.1,4.965034,13.1,,,,,,
2014,06,EST,6.8,6.2,13.4,,,,,,
2014,06,LVA,10.4,9.4,21.0,,,,,,
2014,06,LTU,11.0,10.0,20.9,,,,,,
2014,06,SVN,9.5,8.7,20.4,,,,,,
2014,07,AUT,6.1,5.4,10.9,,,,,,
2014,07,BEL,8.4,7.3,20.5,,,,,,
2014,07,FIN,8.0,6.5,19.3,,,,,,
2014,07,FRA,10.2,8.6,25.5,,,,,,
2014,07,DEU,5.0,4.7,7.7,,,,,,
2014,07,GRC,26.2,24.5,50.6,,,,,,
2014,07,IRL,11.9,10.3,22.9,,,,,,
2014,07,ITA,12.9,10.8,43.1,,,,,,
2014,07,LUX,6.0,4.9,22.6,,,,,,
2014,07,NLD,7.3,6.3,12.8,,,,,,
2014,07,PRT,14.7,13.0,34.9,,,,,,
2014,07,SVK,13.1,11.7,30.1,,,,,,
2014,07,ESP,24.3,22.1,54.1,,,,,,
2014,07,GBR,6.018725,4.389579,16.06864,,,,,,
2014,07,USA,6.2,4.99402,13.5,,,,,,
2014,07,EST,7.2,6.8,12.3,,,,,,
2014,07,LVA,10.7,9.7,21.0,,,,,,
2014,07,LTU,10.4,9.6,19.1,,,,,,
2014,07,SVN,9.6,8.8,20.1,,,,,,
2014,08,AUT,6.1,5.5,10.3,,,,,,
2014,08,BEL,8.4,7.4,20.5,,,,,,
2014,08,FIN,8.6,7.2,18.4,,,,,,
2014,08,FRA,10.3,8.6,25.8,,,,,,
2014,08,DEU,5.0,4.7,7.7,,,,,,
2014,08,GRC,26.3,24.7,50.6,,,,,,
2014,08,IRL,11.7,10.2,22.2,,,,,,
2014,08,ITA,12.6,10.8,42.7,,,,,,
2014,08,LUX,6.0,4.9,22.5,,,,,,
2014,08,NLD,7.2,6.2,12.4,,,,,,
2014,08,PRT,14.1,12.5,32.9,,,,,,
2014,08,SVK,13.0,11.6,29.5,,,,,,
2014,08,ESP,24.1,21.9,54.0,,,,,,
2014,08,GBR,5.980584,4.296515,16.39426,,,,,,
2014,08,USA,6.1,5.045664,13.2,,,,,,
2014,08,EST,7.8,7.2,14.1,,,,,,
2014,08,LVA,10.8,9.9,20.8,,,,,,
2014,08,LTU,10.3,9.5,18.3,,,,,,
2014,08,SVN,9.6,8.8,20.1,,,,,,
2014,09,AUT,6.1,5.4,11.0,,,,,,
2014,09,BEL,8.5,7.5,20.5,,,,,,
2014,09,FIN,9.2,7.4,21.4,,,,,,
2014,09,FRA,10.4,8.8,26.0,,,,,,
2014,09,DEU,5.0,4.7,7.6,,,,,,
2014,09,GRC,26.0,24.3,49.9,,,,,,
2014,09,IRL,11.4,10.0,21.5,,,,,,
2014,09,ITA,12.9,10.8,41.8,,,,,,
2014,09,LUX,6.1,5.0,22.8,,,,,,
2014,09,NLD,7.1,6.2,12.0,,,,,,
2014,09,PRT,13.9,12.4,32.4,,,,,,
2014,09,SVK,12.7,11.5,27.7,,,,,,
2014,09,ESP,24.0,21.8,53.4,,,,,,
2014,09,GBR,5.955225,4.233893,16.62963,,,,,,
2014,09,USA,5.9,4.682709,13.8,,,,,,
2014,09,EST,7.5,7.0,13.3,,,,,,
2014,09,LVA,10.8,10.0,19.9,,,,,,
2014,09,LTU,10.0,9.2,17.8,,,,,,
2014,09,SVN,9.7,8.9,20.1,,,,,,
2014,10,AUT,6.0,5.4,10.6,,,,,,
2014,10,BEL,8.6,7.4,22.1,,,,,,
2014,10,FIN,9.2,7.4,21.9,,,,,,
2014,10,FRA,10.4,8.8,26.3,,,,,,
2014,10,DEU,5.0,4.7,7.5,,,,,,
2014,10,GRC,25.9,24.2,51.9,,,,,,
2014,10,IRL,11.0,9.7,20.8,,,,,,
2014,10,ITA,13.0,10.9,42.5,,,,,,
2014,10,LUX,6.1,5.0,21.4,,,,,,
2014,10,NLD,7.1,6.2,12.0,,,,,,
2014,10,PRT,14.0,12.6,32.7,,,,,,
2014,10,SVK,12.6,11.4,27.2,,,,,,
2014,10,ESP,23.9,21.8,52.4,,,,,,
2014,10,GBR,5.870946,4.080379,17.0181,,,,,,
2014,10,USA,5.7,4.647072,12.6,,,,,,
2014,10,EST,6.9,6.2,13.7,,,,,,
2014,10,LVA,10.7,9.9,19.6,,,,,,
2014,10,LTU,10.3,9.5,18.5,,,,,,
2014,10,SVN,9.7,9.0,19.1,,,,,,
2014,11,AUT,6.3,5.5,11.4,,,,,,
2014,11,BEL,8.6,7.4,22.1,,,,,,
2014,11,FIN,9.0,7.3,20.7,,,,,,
2014,11,FRA,10.5,8.8,26.4,,,,,,
2014,11,DEU,4.9,4.7,7.4,,,,,,
2014,11,GRC,25.7,24.1,50.9,,,,,,
2014,11,IRL,10.8,9.4,20.9,,,,,,
2014,11,ITA,13.3,10.9,43.4,,,,,,
2014,11,LUX,6.2,5.0,22.0,,,,,,
2014,11,NLD,7.1,6.3,11.9,,,,,,
2014,11,PRT,13.9,12.4,33.2,,,,,,
2014,11,SVK,12.5,11.3,26.9,,,,,,
2014,11,ESP,23.8,21.7,52.0,,,,,,
2014,11,GBR,5.698751,3.963058,16.40906,,,,,,
2014,11,USA,5.8,4.73421,12.5,,,,,,
2014,11,EST,6.5,5.9,13.2,,,,,,
2014,11,LVA,10.5,9.7,18.7,,,,,,
2014,11,LTU,10.5,9.7,18.8,,,,,,
2014,11,SVN,9.7,9.0,19.1,,,,,,
2014,12,AUT,6.1,5.3,11.1,,,,,,
2014,12,BEL,8.6,7.4,22.1,,,,,,
2014,12,FIN,9.4,7.5,22.4,,,,,,
2014,12,FRA,10.4,8.8,26.3,,,,,,
2014,12,DEU,4.9,4.6,7.3,,,,,,
2014,12,GRC,26.1,24.4,50.5,,,,,,
2014,12,IRL,10.8,9.3,21.4,,,,,,
2014,12,ITA,12.5,10.9,41.1,,,,,,
2014,12,LUX,6.2,5.1,21.4,,,,,,
2014,12,NLD,7.2,6.4,11.8,,,,,,
2014,12,PRT,14.0,12.4,34.0,,,,,,
2014,12,SVK,12.4,11.2,26.8,,,,,,
2014,12,ESP,23.7,21.6,51.7,,,,,,
2014,12,GBR,5.654739,3.9379,16.23641,,,,,,
2014,12,USA,5.6,4.534251,12.2,,,,,,
2014,12,EST,6.5,5.7,14.9,,,,,,
2014,12,LVA,10.1,9.4,17.3,,,,,,
2014,12,LTU,10.2,9.4,18.9,,,,,,
2014,12,SVN,9.6,8.9,19.1,,,,,,
2015,01,AUT,5.9,5.4,9.0,,,,,,
2015,01,BEL,8.6,7.5,20.5,,,,,,
2015,01,FIN,8.7,7.0,20.8,,,,,,
2015,01,FRA,10.3,8.7,26.1,,,,,,
2015,01,DEU,4.8,4.5,7.2,,,,,,
2015,01,GRC,25.7,24.1,49.9,,,,,,
2015,01,IRL,10.7,9.1,22.3,,,,,,
2015,01,ITA,12.4,10.5,41.3,,,,,,
2015,01,LUX,6.3,5.3,18.5,,,,,,
2015,01,NLD,7.2,6.4,11.7,,,,,,
2015,01,PRT,14.1,12.4,34.7,,,,,,
2015,01,SVK,12.4,11.1,26.7,,,,,,
2015,01,ESP,23.5,21.4,51.2,,,,,,
2015,01,GBR,5.582787,3.876019,16.09695,,,,,,
2015,01,USA,5.7,4.659781,12.0,,,,,,
2015,01,EST,6.4,5.8,13.5,,,,,,
2015,01,LVA,9.7,9.2,15.4,,,,,,
2015,01,LTU,9.6,8.7,18.9,,,,,,
2015,01,SVN,9.3,8.6,18.1,,,,,,
2015,02,AUT,6.0,5.3,10.4,,,,,,
2015,02,BEL,8.6,7.6,20.5,,,,,,
2015,02,FIN,9.7,7.8,23.3,,,,,,
2015,02,FRA,10.3,8.7,25.9,,,,,,
2015,02,DEU,4.8,4.5,7.2,,,,,,
2015,02,GRC,25.8,24.1,52.8,,,,,,
2015,02,IRL,10.7,9.0,22.7,,,,,,
2015,02,ITA,12.5,10.5,42.5,,,,,,
2015,02,LUX,6.4,5.4,18.5,,,,,,
2015,02,NLD,7.1,6.4,11.0,,,,,,
2015,02,PRT,13.9,12.3,33.5,,,,,,
2015,02,SVK,12.2,11.0,26.6,,,,,,
2015,02,ESP,23.2,21.2,50.4,,,,,,
2015,02,GBR,5.536309,3.859402,15.88731,,,,,,
2015,02,USA,5.5,4.490993,11.8,,,,,,
2015,02,EST,6.2,5.6,12.4,,,,,,
2015,02,LVA,9.8,9.3,15.1,,,,,,
2015,02,LTU,9.3,8.3,18.9,,,,,,
2015,02,SVN,9.2,8.6,18.1,,,,,,
2015,03,AUT,5.9,5.2,10.9,,,,,,
2015,03,BEL,8.8,7.7,20.5,,,,,,
2015,03,FIN,9.4,7.4,23.2,,,,,,
2015,03,FRA,10.4,8.7,25.9,,,,,,
2015,03,DEU,4.7,4.5,7.1,,,,,,
2015,03,GRC,26.2,24.6,50.7,,,,,,
2015,03,IRL,10.5,8.9,21.9,,,,,,
2015,03,ITA,12.6,10.5,42.4,,,,,,
2015,03,LUX,6.4,5.4,18.2,,,,,,
2015,03,NLD,7.0,6.3,10.8,,,,,,
2015,03,PRT,13.5,12.0,32.6,,,,,,
2015,03,SVK,12.0,10.8,26.6,,,,,,
2015,03,ESP,22.9,21.0,49.8,,,,,,
2015,03,GBR,5.503917,3.819345,15.90195,,,,,,
2015,03,USA,5.4,4.327995,12.5,,,,,,
2015,03,EST,6.5,5.9,13.2,,,,,,
2015,03,LVA,10.0,9.5,15.5,,,,,,
2015,03,LTU,9.0,8.2,18.3,,,,,,
2015,03,SVN,9.3,8.6,18.1,,,,,,
2015,04,AUT,6.3,5.5,11.6,,,,,,
2015,04,BEL,8.8,7.7,21.1,,,,,,
2015,04,FIN,9.4,7.6,22.4,,,,,,
2015,04,FRA,10.5,8.8,25.9,,,,,,
2015,04,DEU,4.7,4.5,7.1,,,,,,
2015,04,GRC,25.2,23.5,52.8,,,,,,
2015,04,IRL,10.3,8.9,20.6,,,,,,
2015,04,ITA,12.2,10.4,41.0,,,,,,
2015,04,LUX,6.4,5.5,16.7,,,,,,
2015,04,NLD,7.0,6.3,10.9,,,,,,
2015,04,PRT,13.2,11.7,32.0,,,,,,
2015,04,SVK,11.7,10.5,26.7,,,,,,
2015,04,ESP,22.7,20.7,48.9,,,,,,
2015,04,GBR,5.617446,3.990427,15.6618,,,,,,
2015,04,USA,5.4,4.463826,11.8,,,,,,
2015,04,EST,6.8,6.3,12.7,,,,,,
2015,04,LVA,9.6,9.2,14.2,,,,,,
2015,04,LTU,9.3,8.6,16.9,,,,,,
2015,04,SVN,9.5,8.8,16.5,,,,,,
2015,05,AUT,6.4,5.7,11.1,,,,,,
2015,05,BEL,8.7,7.6,21.1,,,,,,
2015,05,FIN,9.3,7.3,23.7,,,,,,
2015,05,FRA,10.5,8.9,26.0,,,,,,
2015,05,DEU,4.7,4.4,7.1,,,,,,
2015,05,GRC,24.7,23.2,49.4,,,,,,
2015,05,IRL,10.0,8.7,19.7,,,,,,
2015,05,ITA,12.3,10.4,41.0,,,,,,
2015,05,LUX,6.6,5.7,16.9,,,,,,
2015,05,NLD,6.9,6.1,11.1,,,,,,
2015,05,PRT,12.8,11.3,31.0,,,,,,
2015,05,SVK,11.5,10.3,26.7,,,,,,
2015,05,ESP,22.4,20.5,48.5,,,,,,
2015,05,GBR,5.60876,3.967984,15.70696,,,,,,
2015,05,USA,5.6,4.547023,12.3,,,,,,
2015,05,EST,6.3,5.9,11.1,,,,,,
2015,05,LVA,9.7,9.2,14.9,,,,,,
2015,05,LTU,9.2,8.6,16.3,,,,,,
2015,05,SVN,9.5,8.9,16.5,,,,,,
2015,06,AUT,6.1,5.4,10.8,,,,,,
2015,06,BEL,8.5,7.4,21.1,,,,,,
2015,06,FIN,9.9,8.0,23.3,,,,,,
2015,06,FRA,10.5,8.9,26.0,,,,,,
2015,06,DEU,4.7,4.4,7.1,,,,,,
2015,06,GRC,25.1,23.6,47.5,,,,,,
2015,06,IRL,9.8,8.6,19.2,,,,,,
2015,06,ITA,12.4,10.4,42.2,,,,,,
2015,06,LUX,6.5,5.6,16.8,,,,,,
2015,06,NLD,6.9,6.1,11.1,,,,,,
2015,06,PRT,12.7,11.2,31.8,,,,,,
2015,06,SVK,11.5,10.2,27.2,,,,,,
2015,06,ESP,22.2,20.4,48.0,,,,,,
2015,06,GBR,5.518803,3.900349,15.46694,,,,,,
2015,06,USA,5.3,4.205256,11.9,,,,,,
2015,06,EST,5.8,5.5,9.6,,,,,,
2015,06,LVA,9.9,9.4,15.1,,,,,,
2015,06,LTU,9.3,8.7,16.1,,,,,,
2015,06,SVN,9.4,8.9,16.5,,,,,,
2015,07,AUT,6.1,5.4,11.0,,,,,,
2015,07,BEL,8.0,6.9,21.5,,,,,,
2015,07,FIN,9.5,7.3,25.5,,,,,,
2015,07,FRA,10.4,8.7,26.1,,,,,,
2015,07,DEU,4.6,4.3,7.1,,,,,,
2015,07,GRC,25.0,23.3,52.8,,,,,,
2015,07,IRL,9.6,8.3,19.1,,,,,,
2015,07,ITA,11.8,9.9,37.7,,,,,,
2015,07,LUX,6.5,5.6,17.1,,,,,,
2015,07,NLD,6.8,5.9,11.3,,,,,,
2015,07,PRT,12.7,11.2,31.2,,,,,,
2015,07,SVK,11.4,10.1,27.2,,,,,,
2015,07,ESP,21.9,19.9,48.1,,,,,,
2015,07,GBR,5.392117,3.87481,14.73193,,,,,,
2015,07,USA,5.2,4.223579,11.5,,,,,,
2015,07,EST,5.3,4.8,10.6,,,,,,
2015,07,LVA,9.9,9.5,14.9,,,,,,
2015,07,LTU,9.2,8.6,16.2,,,,,,
2015,07,SVN,9.1,8.7,14.0,,,,,,
2015,08,AUT,6.0,5.3,11.4,,,,,,
2015,08,BEL,7.8,6.7,21.5,,,,,,
2015,08,FIN,9.5,7.8,21.7,,,,,,
2015,08,FRA,10.3,8.7,26.1,,,,,,
2015,08,DEU,4.6,4.3,7.1,,,,,,
2015,08,GRC,24.3,23.0,45.8,,,,,,
2015,08,IRL,9.5,8.2,19.2,,,,,,
2015,08,ITA,11.6,9.9,39.2,,,,,,
2015,08,LUX,6.5,5.6,17.4,,,,,,
2015,08,NLD,6.8,5.9,11.2,,,,,,
2015,08,PRT,12.7,11.2,31.5,,,,,,
2015,08,SVK,11.3,10.0,27.0,,,,,,
2015,08,ESP,21.6,19.6,48.0,,,,,,
2015,08,GBR,5.319322,3.876402,14.19596,,,,,,
2015,08,USA,5.1,4.134007,11.1,,,,,,
2015,08,EST,5.5,4.8,12.7,,,,,,
2015,08,LVA,9.9,9.5,15.0,,,,,,
2015,08,LTU,9.2,8.6,16.1,,,,,,
2015,08,SVN,8.8,8.5,14.0,,,,,,
2015,09,AUT,6.2,5.3,11.8,,,,,,
2015,09,BEL,8.1,6.8,21.5,,,,,,
2015,09,FIN,9.3,7.8,19.7,,,,,,
2015,09,FRA,10.3,8.6,26.2,,,,,,
2015,09,DEU,4.5,4.3,7.1,,,,,,
2015,09,GRC,24.9,23.3,50.2,,,,,,
2015,09,IRL,9.6,8.2,19.7,,,,,,
2015,09,ITA,11.6,9.9,39.7,,,,,,
2015,09,LUX,6.5,5.5,17.3,,,,,,
2015,09,NLD,6.8,6.0,11.5,,,,,,
2015,09,PRT,12.9,11.3,31.5,,,,,,
2015,09,SVK,11.2,9.9,26.5,,,,,,
2015,09,ESP,21.4,19.5,47.6,,,,,,
2015,09,GBR,5.174273,3.818606,13.58231,,,,,,
2015,09,USA,5.0,4.097014,11.2,,,,,,
2015,09,EST,5.7,4.9,14.3,,,,,,
2015,09,LVA,9.9,9.4,16.2,,,,,,
2015,09,LTU,9.1,8.5,15.8,,,,,,
2015,09,SVN,8.6,8.2,14.0,,,,,,
2015,10,AUT,6.1,5.2,11.9,,,,,,
2015,10,BEL,8.6,7.1,25.4,,,,,,
2015,10,FIN,9.6,8.1,20.2,,,,,,
2015,10,FRA,10.2,8.6,26.2,,,,,,
2015,10,DEU,4.5,4.2,7.1,,,,,,
2015,10,GRC,24.6,23.0,51.8,,,,,,
2015,10,IRL,9.6,8.2,19.9,,,,,,
2015,10,ITA,11.8,9.9,40.0,,,,,,
2015,10,LUX,6.5,5.5,18.2,,,,,,
2015,10,NLD,6.9,6.0,11.6,,,,,,
2015,10,PRT,12.8,11.3,31.8,,,,,,
2015,10,SVK,11.1,9.9,25.8,,,,,,
2015,10,ESP,21.2,19.4,47.0,,,,,,
2015,10,GBR,5.081397,3.686615,13.76583,,,,,,
2015,10,USA,5.0,4.120103,11.0,,,,,,
2015,10,EST,6.2,5.4,14.8,,,,,,
2015,10,LVA,10.0,9.1,19.9,,,,,,
2015,10,LTU,9.1,8.5,14.7,,,,,,
2015,10,SVN,8.6,8.0,17.0,,,,,,
2015,11,AUT,6.7,5.6,13.7,,,,,,
2015,11,BEL,8.8,7.3,25.4,,,,,,
2015,11,FIN,9.2,7.3,22.9,,,,,,
2015,11,FRA,10.2,8.5,26.2,,,,,,
2015,11,DEU,4.5,4.2,7.1,,,,,,
2015,11,GRC,24.1,23.0,43.8,,,,,,
2015,11,IRL,9.6,8.2,20.1,,,,,,
2015,11,ITA,11.5,9.9,37.3,,,,,,
2015,11,LUX,6.5,5.5,17.7,,,,,,
2015,11,NLD,6.7,5.9,11.2,,,,,,
2015,11,PRT,12.6,11.1,32.1,,,,,,
2015,11,SVK,10.9,9.7,25.4,,,,,,
2015,11,ESP,20.9,19.1,46.4,,,,,,
2015,11,GBR,5.078842,3.709917,13.62541,,,,,,
2015,11,USA,5.1,4.130116,11.2,,,,,,
2015,11,EST,6.6,5.7,16.4,,,,,,
2015,11,LVA,10.0,9.0,20.5,,,,,,
2015,11,LTU,8.8,8.3,13.8,,,,,,
2015,11,SVN,8.5,7.8,17.0,,,,,,
2015,12,AUT,6.4,5.5,12.4,,,,,,
2015,12,BEL,8.8,7.4,25.4,,,,,,
2015,12,FIN,9.7,8.1,22.3,,,,,,
2015,12,FRA,10.2,8.5,26.2,,,,,,
2015,12,DEU,4.5,4.2,7.1,,,,,,
2015,12,GRC,24.0,22.5,50.4,,,,,,
2015,12,IRL,9.1,7.8,19.0,,,,,,
2015,12,ITA,11.7,9.9,38.1,,,,,,
2015,12,LUX,6.5,5.6,17.8,,,,,,
2015,12,NLD,6.6,5.8,11.2,,,,,,
2015,12,PRT,12.5,11.1,30.3,,,,,,
2015,12,SVK,10.7,9.5,25.4,,,,,,
2015,12,ESP,20.8,19.0,46.1,,,,,,
2015,12,GBR,5.069228,3.675708,13.75096,,,,,,
2015,12,USA,5.0,4.04898,11.1,,,,,,
2015,12,EST,6.5,5.4,18.0,,,,,,
2015,12,LVA,10.0,9.1,19.1,,,,,,
2015,12,LTU,8.6,8.1,13.3,,,,,,
2015,12,SVN,8.5,7.8,17.0,,,,,,
2016,01,AUT,6.5,5.7,12.5,,,,,,
2016,01,BEL,8.4,7.3,19.8,,,,,,
2016,01,FIN,9.1,7.6,20.5,,,,,,
2016,01,FRA,10.2,8.5,26.2,,,,,,
2016,01,DEU,4.4,4.1,7.1,,,,,,
2016,01,GRC,24.6,23.2,51.9,,,,,,
2016,01,IRL,9.1,7.9,18.3,,,,,,
2016,01,ITA,11.6,9.9,39.3,,,,,,
2016,01,LUX,6.4,5.4,18.5,,,,,,
2016,01,NLD,6.5,5.6,11.2,,,,,,
2016,01,PRT,12.3,10.9,29.8,,,,,,
2016,01,SVK,10.5,9.3,24.9,,,,,,
2016,01,ESP,20.6,18.9,45.5,,,,,,
2016,01,GBR,5.113179,3.72983,13.76059,,,,,,
2016,01,USA,4.8,4.021163,10.0,,,,,,
2016,01,EST,6.4,5.4,17.2,,,,,,
2016,01,LVA,10.0,9.5,16.2,,,,,,
2016,01,LTU,8.1,7.6,13.3,,,,,,
2016,01,SVN,8.4,7.8,16.7,,,,,,
2016,02,AUT,6.4,5.2,13.9,,,,,,
2016,02,BEL,8.2,7.2,19.8,,,,,,
2016,02,FIN,9.1,7.2,22.9,,,,,,
2016,02,FRA,10.3,8.6,26.3,,,,,,
2016,02,DEU,4.3,4.0,7.2,,,,,,
2016,02,GRC,23.7,22.3,48.2,,,,,,
2016,02,IRL,8.9,7.7,17.7,,,,,,
2016,02,ITA,11.8,9.9,38.4,,,,,,
2016,02,LUX,6.4,5.3,19.0,,,,,,
2016,02,NLD,6.5,5.6,11.3,,,,,,
2016,02,PRT,12.4,11.0,30.1,,,,,,
2016,02,SVK,10.3,9.2,24.7,,,,,,
2016,02,ESP,20.5,18.7,45.8,,,,,,
2016,02,GBR,5.071035,3.695532,13.68778,,,,,,
2016,02,USA,4.9,3.982913,10.5,,,,,,
2016,02,EST,6.1,5.5,13.3,,,,,,
2016,02,LVA,9.9,9.4,14.8,,,,,,
2016,02,LTU,8.0,7.5,13.6,,,,,,
2016,02,SVN,8.3,7.7,16.7,,,,,,
2016,03,AUT,6.3,5.6,11.0,,,,,,
2016,03,BEL,8.2,7.3,19.8,,,,,,
2016,03,FIN,9.3,7.8,19.7,,,,,,
2016,03,FRA,10.2,8.5,25.9,,,,,,
2016,03,DEU,4.3,4.0,7.2,,,,,,
2016,03,GRC,24.0,22.6,49.5,,,,,,
2016,03,IRL,8.8,7.7,17.0,,,,,,
2016,03,ITA,11.6,9.9,37.7,,,,,,
2016,03,LUX,6.4,5.3,19.1,,,,,,
2016,03,NLD,6.4,5.5,11.4,,,,,,
2016,03,PRT,12.2,10.7,31.3,,,,,,
2016,03,SVK,10.2,9.1,23.8,,,,,,
2016,03,ESP,20.3,18.5,45.6,,,,,,
2016,03,GBR,5.00705,3.657394,13.54654,,,,,,
2016,03,USA,5.0,4.127875,10.7,,,,,,
2016,03,EST,6.6,6.1,11.6,,,,,,
2016,03,LVA,9.7,9.2,14.9,,,,,,
2016,03,LTU,8.1,7.5,14.5,,,,,,
2016,03,SVN,8.3,7.8,16.7,,,,,,
2016,04,AUT,6.2,5.6,10.1,,,,,,
2016,04,BEL,8.3,7.3,19.9,,,,,,
2016,04,FIN,8.8,7.0,22.0,,,,,,
2016,04,FRA,10.1,8.5,25.6,,,,,,
2016,04,DEU,4.3,4.0,7.2,,,,,,
2016,04,GRC,23.5,22.0,50.6,,,,,,
2016,04,IRL,8.9,7.8,17.0,,,,,,
2016,04,ITA,11.8,10.1,37.4,,,,,,
2016,04,LUX,6.3,5.3,19.1,,,,,,
2016,04,NLD,6.4,5.5,11.2,,,,,,
2016,04,PRT,11.9,10.4,29.9,,,,,,
2016,04,SVK,10.0,9.0,22.3,,,,,,
2016,04,ESP,20.3,18.4,46.2,,,,,,
2016,04,GBR,4.938966,3.597963,13.43193,,,,,,
2016,04,USA,5.1,4.154098,11.0,,,,,,
2016,04,EST,6.3,5.8,11.6,,,,,,
2016,04,LVA,9.5,8.9,17.3,,,,,,
2016,04,LTU,7.9,7.1,15.8,,,,,,
2016,04,SVN,8.1,7.7,14.8,,,,,,
2016,05,AUT,6.8,6.0,12.1,,,,,,
2016,05,BEL,8.2,7.3,19.9,,,,,,
2016,05,FIN,8.7,7.4,18.6,,,,,,
2016,05,FRA,10.1,8.4,25.5,,,,,,
2016,05,DEU,4.2,3.9,7.1,,,,,,
2016,05,GRC,23.5,21.9,49.4,,,,,,
2016,05,IRL,8.8,7.7,16.8,,,,,,
